"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"30",312910,"Friends","1","17","Monica","Well maybe we can make a, a, a 'B' out of one of those roses.",1,"female",3129,1995,14,"1994-1997"
"31",281419,"Frasier","1","18","Roz","Oh, thanks.  You know, I couldn't believe it myself.  Brad MacNamara!",1,"female",2814,1994,12,"1994-1997"
"32",160091,"Friends","4","9","Rachel","God, I am so glad you dont have a problem with this, because if you did, I wouldnt even consider applying.",1,"female",16009,1997,20,"1994-1997"
"33",315294,"Seinfeld","7","21","JERRY","Are you sure you didn't hear my car making a funny noise? I know those two idiots did something to it.",0,"male",31529,1996,20,"1994-1997"
"34",187685,"Frasier","4","24","Frasier","It's uncanny!  What hotel are you staying at?",0,"male",18768,1997,8,"1994-1997"
"35",1920110,"Frasier","5","3","Niles","So it was just you and Frasier?",0,"male",19201,1997,6,"1994-1997"
"36",71261,"Friends","2","15","Joey","[sits down] Ohh yeah, that's the stuff.",0,"male",7126,1996,6,"1994-1997"
"37",129905,"Frasier","3","22","Frasier","Well, that's it for today, Seattle.  This is Dr. Frasier Crane, wishing you all good mental health.",0,"male",12990,1996,17,"1994-1997"
"38",137155,"Frasier","4","1","Frasier","Oh yes, usually by leaving it!",0,"male",13715,1996,5,"1994-1997"
"39",218895,"Seinfeld","6","5","GEORGE","Well, maybe they're done with it. I could go pick it up.",0,"male",21889,1994,11,"1994-1997"
"40",190376,"Frasier","5","2","Frasier","Oh, stop babbling, Daphne, and bring me some tape!",0,"male",19037,1997,8,"1994-1997"
"41",502416,"Frasier","2","2","Niles","Yes, happens all the time.",0,"male",5024,1994,4,"1994-1997"
"42",315943,"Seinfeld","7","21","GEORGE","So he explained it all to you?",0,"male",31594,1996,6,"1994-1997"
"43",228319,"Seinfeld","6","9","ELAINE","I like your little bag.",1,"female",22831,1994,4,"1994-1997"
"44",119631,"Friends","3","14","Monica","Well, what did you do?",1,"female",11963,1997,4,"1994-1997"
"45",71721,"Friends","2","15","Phoebe","Oh, you are so much the smitten kitten. You should ask him out.",1,"female",7172,1996,12,"1994-1997"
"46",1510110,"Frasier","4","7","Martin","Well, maybe it fell off when we were playin' catch.",0,"male",15101,1996,9,"1994-1997"
"47",207865,"Seinfeld","6","1","GEORGE","No, not really. I'm just saying this to you because I like to hear myself talk. Yes, really!",0,"male",20786,1994,17,"1994-1997"
"48",80100,"Friends","1","1","Monica","Rach, wait, I can cancel...",1,"female",80,1994,4,"1994-1997"
"49",98921,"Friends","3","4","Phoebe","Oh, now you're sad and creepy, oh. You know what, I, I'm sorry I quit, okay, I just quit.",1,"female",9892,1996,18,"1994-1997"
"50",520216,"Frasier","2","3","Roz","Oh, I'm out of here.",1,"female",5202,1994,4,"1994-1997"
"51",153801,"Friends","4","6","Phoebe","Ooo, a crossword! Can I help?",1,"female",15380,1997,5,"1994-1997"
"52",67376,"Frasier","2","12","Roz","We could, but it's time for a station break.",1,"female",6737,1995,8,"1994-1997"
"53",270854,"Seinfeld","7","4","GEORGE","Of course. Your massage. Enjoy your massage.",0,"male",27085,1995,6,"1994-1997"
"54",4103,"Friends","1","21","Rachel","(Brings Marcel a teddy bear) Marcel, this is for you. It's, uh, just, y'know, something to, um, do on the plane.",1,"female",4103,1995,20,"1994-1997"
"55",225075,"Seinfeld","6","8","ELAINE","I've never even seen him in a car. I mean, look at his movies. No cars. Deliverance - canoe. Midnight Cowboy - boots. Runaway Train... runaway train.",1,"female",22507,1994,26,"1994-1997"
"56",275674,"Seinfeld","7","6","GEORGE","And I cancelled plans to go to the movies with them tonight.",0,"male",27567,1995,11,"1994-1997"
"57",173236,"Frasier","4","18","Gil","Frasier, one of Nigel's lines seems to be missing.",0,"male",17323,1997,8,"1994-1997"
"58",224565,"Seinfeld","6","7","ELAINE","It's a salad, only bigger, with lots of stuff in it.",1,"female",22456,1994,10,"1994-1997"
"59",272683,"Seinfeld","7","5","ELAINE","Yeah, he's Trinidadian and... Tobagan.",1,"female",27268,1995,4,"1994-1997"
"60",209285,"Seinfeld","6","1","ELAINE","So, what do you think?",1,"female",20928,1994,4,"1994-1997"
"61",111841,"Friends","3","10","Monica","(comes up and starts looking through Rosss cookie supply) Ross, but me down for another box of the mint treasures, okay. Where, where are the mint treasures?",1,"female",11184,1997,26,"1994-1997"
"62",116811,"Friends","3","12","Ross","I gotta get going. Bye Chandler.",0,"male",11681,1997,5,"1994-1997"
"63",378554,"Seinfeld","9","1","KRAMER","Yeah, stir it up so it melts.",0,"male",37855,1997,6,"1994-1997"
"64",207618,"Seinfeld","5","22","GEORGE","Yeah, it's the last one.",0,"male",20761,1994,4,"1994-1997"
"65",318184,"Seinfeld","7","22","KRAMER","I'm sorry Newman, you were holding us back.",0,"male",31818,1996,7,"1994-1997"
"66",105456,"Frasier","3","7","Martin","Oh, great!  I'd hate to lose touch!",0,"male",10545,1995,7,"1994-1997"
"67",163306,"Frasier","4","13","Niles","So she really said what I thought she said?",0,"male",16330,1997,8,"1994-1997"
"68",393354,"Seinfeld","9","7","KRAMER","You know, that happened to Lomez, so he blew his neighbor's circuit.",0,"male",39335,1997,11,"1994-1997"
"69",142231,"Friends","3","25","Phoebe","(happily) Yeah, no, it was great.",1,"female",14223,1997,5,"1994-1997"
"70",334774,"Seinfeld","8","5","GEORGE","Oh yeah the nipple. But besides that. How did you feel about Kramer's work?",0,"male",33477,1996,13,"1994-1997"
"71",184546,"Frasier","4","23","Frasier","Stop it, get a hold of yourself!  I was thinking about what you had said.  I'm going to tell Niles yes, I think he and Niles were meant to be together.",0,"male",18454,1997,32,"1994-1997"
"72",228725,"Seinfeld","6","9","JERRY","Yeah. I want that coat.",0,"male",22872,1994,4,"1994-1997"
"73",223884,"Seinfeld","6","7","JERRY","I'll have an egg white omelet.",0,"male",22388,1994,5,"1994-1997"
"74",192184,"Seinfeld","5","16","GEORGE","You know what I've come to realize? I'm not just bored. I genuinely dislike her.",0,"male",19218,1994,14,"1994-1997"
"75",103486,"Frasier","3","6","Frasier","and typical of this woman!  She has terrorised us, she has tampered with our shows.  It's time we said no to this Princess of Darkness!",0,"male",10348,1995,26,"1994-1997"
"76",131156,"Frasier","3","22","Roz","Listen, Ben is coming over to dinner tonight, and I think I'm going to tell him I love him.",1,"female",13115,1996,18,"1994-1997"
"77",100871,"Friends","3","5","Monica","Oh, how do you play the shadow game?",1,"female",10087,1996,7,"1994-1997"
"78",84926,"Frasier","2","20","Frasier","Oh yeah, of course I do.  I'm being ridiculous, I know that. I mean, look at the guy!  He's content just to sit here freezing his buns off because we're sitting here with him. It's just I guess I just got a little obsessed about, you know, hearing it.  Well, I mean, you know that Maris loves you, right?  But it's still nice to hear it.",0,"male",8492,1995,69,"1994-1997"
"79",223545,"Seinfeld","6","7","JERRY","All right, fine. Get the soup!",0,"male",22354,1994,5,"1994-1997"
"80",151296,"Frasier","4","7","Frasier","And while we're looking for it, we casually mention that Marbury is Frederick's first and only choice.",0,"male",15129,1996,16,"1994-1997"
"81",140761,"Friends","3","24","Rachel","Why, does she have a bad personality?",1,"female",14076,1997,6,"1994-1997"
"82",792110,"Frasier","2","18","Roz","So, Niles is getting into the Empire Club?",1,"female",7921,1995,7,"1994-1997"
"83",356118,"Seinfeld","8","13","ELAINE","Oh. I thought a movie might cheer him up. I got him a Gene pick.",1,"female",35611,1997,14,"1994-1997"
"84",784,"Friends","1","4","Joey","C'mon, sit. Just sit down, sit.",0,"male",784,1994,5,"1994-1997"
"85",380218,"Seinfeld","9","2","ELAINE","No! It's an isolated, sexual incident. We are not back together!",1,"female",38021,1997,10,"1994-1997"
"86",377244,"Seinfeld","9","1","KRAMER","Don't tell me she's dragging another poor guy across Europe.",0,"male",37724,1997,9,"1994-1997"
"87",139441,"Friends","3","23","Phoebe","Oh my God, I didnt",1,"female",13944,1997,4,"1994-1997"
"88",97111,"Friends","3","3","Janice","You know what, where he hugs you and kinda rolls you away and... Oh... my....God.",1,"female",9711,1996,14,"1994-1997"
"89",229325,"Seinfeld","6","9","GEORGE","But Mr. Steinbrenner, how can I be expected to perform my job properly, knowing that my uh, subordinate is making more money than I am? With all due respect sir, it's outta whack.",0,"male",22932,1994,32,"1994-1997"
"90",236645,"Seinfeld","6","12","JERRY","Can you move over at all?!",0,"male",23664,1995,5,"1994-1997"
"91",362594,"Seinfeld","8","16","KRAMER","Well, Newman uses his mail truck to run fish for China Panda on the weekends.",0,"male",36259,1997,14,"1994-1997"
"92",161485,"Frasier","4","12","Niles","""Must not all things at the last be swallowed up in death.""",0,"male",16148,1997,11,"1994-1997"
"93",264854,"Seinfeld","7","2","SUSAN","Well, as a backup system, in case the lock is broken, you can see if it's taken.",1,"female",26485,1995,16,"1994-1997"
"94",92766,"Frasier","2","24","Frasier","Don't panic.  There's certainly worse places we could all be in a blackout.",0,"male",9276,1995,13,"1994-1997"
"95",100656,"Frasier","3","4","Frasier","I've got to unburden myself.",0,"male",10065,1995,4,"1994-1997"
"96",82701,"Friends","2","20","Ross","Ok, then you're gonna have to understand that you're with a guy who's not gonna stop planning his future with you because he knows that we're gonna end up together and if that scares you, tough, 'cause you're gonna have to deal with that.",0,"male",8270,1996,43,"1994-1997"
"97",611,"Friends","1","3","Monica","Oh, why is it unfair?",1,"female",611,1994,4,"1994-1997"
"98",396210,"Friends","1","21","Monica","This woman's living my life.",1,"female",3962,1995,4,"1994-1997"
"99",307718,"Frasier","1","22","Frasier","Well, I said it was interesting.  The task ahead of us now is to decide whether we'd like an interesting opening or a good one.",0,"male",3077,1994,25,"1994-1997"
"100",333719,"Frasier","1","13","Frasier","Dad, it is two minutes to eight, and why don't you just sit down and relax?",0,"male",3337,1994,15,"1994-1997"
"101",147401,"Friends","4","2","Monica","Well, tonight, I actually went out with Chip Matthews in high school.",1,"female",14740,1997,11,"1994-1997"
"102",308118,"Seinfeld","7","18","GEORGE","Ah. She's great, isn't she?",0,"male",30811,1996,4,"1994-1997"
"103",130391,"Friends","3","19","Ross","Im-Im gonna wear this all the time! I love this shirt!! (he kisses the shirt)",0,"male",13039,1997,14,"1994-1997"
"104",15285,"Friends","4","5","Phoebe","It's okay. How's the soup?",1,"female",15285,1997,4,"1994-1997"
"105",283164,"Seinfeld","7","8","SUSAN","No, no. That's not the guy. That's a different guy.",1,"female",28316,1995,9,"1994-1997"
"106",90201,"Friends","2","24","Phoebe","Oh, yeah! Okay! Great! Go, man, go put on your shoes, and, and march out there and meet her! (Chandler runs and picks up his shoes) Oh, wait, no, no you have to take a shower, 'cause, eww. (Chandler runs to the bathroom, as the computer bing-bongs) No, you know what you have to answer her, answer her first. (Chandler runs to the computer) No, no, you know what make some coffee 'cause its too much. (Chandler walks slowly into the kitchen)",1,"female",9020,1996,81,"1994-1997"
"107",294744,"Seinfeld","7","13","ELAINE","This is not the point. The point is, you just can't have the bike.",1,"female",29474,1996,13,"1994-1997"
"108",102696,"Frasier","3","5","Martin","Never mind why, just hand it to me.  Come on, be quick, Niles.",0,"male",10269,1995,13,"1994-1997"
"109",162006,"Frasier","4","13","Frasier","Dear God!  When did you two even get out of my sight?!",0,"male",16200,1997,12,"1994-1997"
"110",345444,"Seinfeld","8","9","ELAINE","What? you're breaking up with me? But I sacrificed and supported you while you struggled. What about my dream of dating a doctor?",1,"female",34544,1996,22,"1994-1997"
"111",120110,"Friends","1","6","Monica","Why would someone do that?! ...One might wonder.",1,"female",1201,1994,7,"1994-1997"
"112",187110,"Friends","1","10","Ross","Nah, I dunno... I think you reach a certain age, having a roommate is kinda pathe- (Realises) ....sorry, that's, that's 'pathet', which is Sanskrit for 'really cool way to live'.",0,"male",1871,1994,29,"1994-1997"
"113",144231,"Friends","4","1","Phoebe","(walking back in with her hand over her eyes.) Umm, wheres my purse?",1,"female",14423,1997,12,"1994-1997"
"114",182986,"Frasier","4","22","Niles","Just listen: one of our old dogs used to be spooked by thunderstorms.  The vet told us half of one of Maris's green pills would allow him to sleep safely right through the storm.  You get the meat, I'll get the pills.",0,"male",18298,1997,43,"1994-1997"
"115",11011,"Friends","3","9","Monica","Forty-two to twenty-one! Like the turkey, Ross is done!",1,"female",11011,1996,8,"1994-1997"
"116",130836,"Frasier","3","22","Daphne","Yes, well, when you know the answer, it's hard not to hit the buzzer.",1,"female",13083,1996,13,"1994-1997"
"117",529110,"Friends","2","3","Monica","Oh, gosh, this is so weird. I mean, his whole life was in this apartment, and now it's gone. You know, I think it would be nice if we just took a few moments, for Mr. Heckles. I mean, he was kind of a pain, he was, but, he was a person. You're all going to hell.",1,"female",5291,1995,56,"1994-1997"
"118",396544,"Seinfeld","9","8","ELAINE","Do you know what 'Jerry' is in Indian?",1,"female",39654,1997,7,"1994-1997"
"119",196935,"Seinfeld","5","18","HELEN","Jerry have you seen Schindler's List?",1,"female",19693,1994,5,"1994-1997"
"120",158246,"Frasier","4","11","Daphne","Well, look who was just coming home with take-out from the gourmet shop.",1,"female",15824,1997,12,"1994-1997"
"121",397054,"Seinfeld","9","8","KRAMER","I mean, we had a deal, Newman. And you were supposed to give my your birthday wish. And now you've wasted it!",0,"male",39705,1997,21,"1994-1997"
"122",374054,"Seinfeld","8","21","KRAMER","This is a garbage dump. Just let me dump it.",0,"male",37405,1997,9,"1994-1997"
"123",287424,"Seinfeld","7","10","JERRY","Maybe it's in the lost and found.",0,"male",28742,1995,6,"1994-1997"
"124",761110,"Frasier","2","16","Daphne","I'll be turning in, too.",1,"female",7611,1995,4,"1994-1997"
"125",114176,"Frasier","3","12","Daphne","No, of course not.  Truth is, I do still think of this place as my home.  But I know you'd never be comfortable knowing Joe and I were...",1,"female",11417,1996,29,"1994-1997"
"126",153291,"Friends","4","6","Ross","You're welcome for a delicious dinner. [inside]",0,"male",15329,1997,6,"1994-1997"
"127",261403,"Seinfeld","6","24","GEORGE","Who are you to decide?",0,"male",26140,1995,4,"1994-1997"
"128",368619,"Frasier","1","15","Niles","I must tell you - the picture of you trying to make conversation with dad's blue-collar cronies all evening is priceless.   When I told Maris about it, it was all she could do to keep her eyes from dancing.",0,"male",3686,1994,40,"1994-1997"
"129",190219,"Frasier","5","2","Niles","You told me you got him a wallet and a key case!",0,"male",19021,1997,11,"1994-1997"
"130",122901,"Friends","3","16","Monica","Thats okay, this is more important than fruit (pause) (angrily) on my ceiling! You broke up?!",1,"female",12290,1997,15,"1994-1997"
"131",82100,"Friends","1","1","Monica","(to Ross) Are, are you okay? I mean, do you want me to stay?",1,"female",82,1994,13,"1994-1997"
"132",198005,"Seinfeld","5","18","HELEN","We didn't know you had company.",1,"female",19800,1994,5,"1994-1997"
"133",516710,"Friends","2","3","Monica","Well, what about his family?",1,"female",5167,1995,4,"1994-1997"
"134",3685,"Friends","1","19","Chandler","Oh, nononowaitwaitwaitnono! Uh... we may not know anything about radiators per se, but we do have a certain amount of expertise in the heating and cooling... mileu.",0,"male",3685,1995,26,"1994-1997"
"135",139421,"Friends","3","23","Phoebe","Umm, wow. This-this isnt gonna be easy. Umm, I dont think we should see each other anymore.",1,"female",13942,1997,16,"1994-1997"
"136",131821,"Friends","3","20","Phoebe","Well, maybe its so big because the house was built on radioactive waste.",1,"female",13182,1997,12,"1994-1997"
"137",243035,"Seinfeld","6","17","KRAMER","Hey, hey hey hey. Hello!",0,"male",24303,1995,4,"1994-1997"
"138",476710,"Friends","2","1","Rachel","I am? Oh, look at that, yes I am. Enough about me, enough about me, Mr. Back from the Orient. Come on. I wanna hear everything! Everything. (Looks at Julie)",1,"female",4767,1995,29,"1994-1997"
"139",291784,"Seinfeld","7","12","JERRY","Yeah, this quite a life I lead here, huh?",0,"male",29178,1996,8,"1994-1997"
"140",369718,"Seinfeld","8","19","KRAMER","I just assume not sit next to you.",0,"male",36971,1997,7,"1994-1997"
"141",102461,"Friends","3","6","Monica","Chris says theyre closing down the bar.",1,"female",10246,1996,6,"1994-1997"
"142",190036,"Frasier","5","2","Frasier","Oh, yes, yes, that would explain why your horses are wearing brassieres.",0,"male",19003,1997,11,"1994-1997"
"143",206605,"Seinfeld","5","22","ELAINE","It's not like I went across the street. I bought the Jujyfruit and I got in a cab.",1,"female",20660,1994,17,"1994-1997"
"144",141471,"Friends","3","24","Monica","Sit down. All right? Please, just listen to me. You are terrible at this! Okay? You are the worst ultimate fighter ever! Ever!!",1,"female",14147,1997,22,"1994-1997"
"145",12551,"Friends","3","17","Rachel","Oh. (smiles) Heres your moisturiser. Hi!",1,"female",12551,1997,5,"1994-1997"
"146",340904,"Seinfeld","8","7","GEORGE","Mr Wilhelm, listen. You've been abducted! Please, Mr Wilhelm, you gotta listen to me!",0,"male",34090,1996,13,"1994-1997"
"147",509610,"Friends","2","2","Monica","I feel terrible, I really do.",1,"female",5096,1995,5,"1994-1997"
"148",255010,"Friends","1","13","Chandler","No, she's still upset because I saw her boobies.",0,"male",2550,1995,8,"1994-1997"
"149",150056,"Frasier","4","7","Daphne","Oh, certainly not for work.  His congregation would never stand for it.",1,"female",15005,1996,12,"1994-1997"
"150",168856,"Frasier","4","16","Freddie","Great, I can't wait to tell Daphne.",0,"male",16885,1997,6,"1994-1997"
"151",178610,"Friends","1","9","Ross","(quickly talking) Hello, baby. Hello, hello.",0,"male",1786,1994,5,"1994-1997"
"152",112076,"Frasier","3","11","Frasier","Good, I've got my fallback.",0,"male",11207,1996,4,"1994-1997"
"153",78496,"Frasier","2","17","Daphne","Here's my bank book, some personal letters, oh and my driver's license.  As you can see, I'm four pounds heavier now, but it's in a spot that doesn't really show... TO MOST PEOPLE!",1,"female",7849,1995,33,"1994-1997"
"154",234919,"Frasier","1","16","Lilith","Congratulations, Frasier, you've done it again.",1,"female",2349,1994,5,"1994-1997"
"155",159041,"Friends","4","8","Rachel","Ooh, I like those sunglasses.",1,"female",15904,1997,4,"1994-1997"
"156",204065,"Seinfeld","5","21","JERRY","Is it me or was that the ugliest baby you have ever seen?",0,"male",20406,1994,12,"1994-1997"
"157",67331,"Friends","2","12","Phoebe","Um, yeah I guess that's me.",1,"female",6733,1996,5,"1994-1997"
"158",230510,"Friends","1","12","Phoebe","(softly) Sorry. (Camera pans back to Monica, still on phone)",1,"female",2305,1995,9,"1994-1997"
"159",89521,"Friends","2","24","Monica","Yeah, am I in it?",1,"female",8952,1996,4,"1994-1997"
"160",62610,"Friends","1","3","Monica","No, he'll be fine. It's the other five I'm worried about.",1,"female",626,1994,10,"1994-1997"
"161",202636,"Frasier","5","7","Frasier","Niles has always been able to identify a sauce from a great distance.",0,"male",20263,1997,12,"1994-1997"
"162",138156,"Frasier","4","1","Daphne","Oh, wouldn't I?  And by the way, Stinky needs a ride.",1,"female",13815,1996,11,"1994-1997"
"163",343108,"Seinfeld","8","8","JERRY","I sure do miss my apartment. Maybe I'll switch back.",0,"male",34310,1996,9,"1994-1997"
"164",177706,"Frasier","4","20","Frasier","So, for the second time in two nights Sherry manages to chase away another date!  She's like a scarecrow in the cornfield of my love life!",0,"male",17770,1997,26,"1994-1997"
"165",272604,"Seinfeld","7","5","ELAINE","I know what I'm doin'. In fact Mr. Wilhelm gave me one of those little stress dolls. All right. Back to work.",1,"female",27260,1995,21,"1994-1997"
"166",500810,"Friends","2","2","Rachel","(entering) Hey, guys, what's up.",1,"female",5008,1995,4,"1994-1997"
"167",5870,"Friends","2","6","Monica","Wait, what about the time I hit you in the face with the Silvian's pumpkin?",1,"female",5870,1995,14,"1994-1997"
"168",268304,"Seinfeld","7","3","ELAINE","I know I know. That is so ahh... ...",1,"female",26830,1995,8,"1994-1997"
"169",371543,"Seinfeld","8","20","JERRY","Fine, if I'm off yours.",0,"male",37154,1997,4,"1994-1997"
"170",110421,"Friends","3","9","Chandler","Were not gonna lose to girls.",0,"male",11042,1996,5,"1994-1997"
"171",304603,"Seinfeld","7","17","GEORGE","I don't know what you're getting all riled up about. There are probably a million Costanzas-",0,"male",30460,1996,15,"1994-1997"
"172",139566,"Frasier","4","2","Roz","I tried but she wasn't home all weekend.Frasier!",1,"female",13956,1996,7,"1994-1997"
"173",524710,"Friends","2","3","Phoebe","Uh-oh. It's Scary Scientist Man.",1,"female",5247,1995,4,"1994-1997"
"174",354294,"Seinfeld","8","13","KRAMER","That makes me the premiere.",0,"male",35429,1997,4,"1994-1997"
"175",127531,"Friends","3","17","Ross","We were on a break!",0,"male",12753,1997,4,"1994-1997"
"176",143910,"Friends","1","7","Rachel","Well, the cat... the cat turned out to be Paolo's cat!",1,"female",1439,1994,10,"1994-1997"
"177",394664,"Seinfeld","9","7","JERRY","How does that reflect me?",0,"male",39466,1997,4,"1994-1997"
"178",280274,"Seinfeld","7","8","GEORGE","Well if you and I ever got into, like a really serious fight you know, and the punches started flying -- who do you think would win?",0,"male",28027,1995,26,"1994-1997"
"179",314624,"Seinfeld","7","20","GEORGE","Because they were heated up there.",0,"male",31462,1996,5,"1994-1997"
"180",295624,"Seinfeld","7","13","ELAINE","But this isn't fair! Lookit, my neck is still hurting me, and now you have the bike?!",1,"female",29562,1996,16,"1994-1997"
"181",89271,"Friends","2","24","Phoebe","Ooh-oh! Someone's wearing the same clothes they had on last night. Someone get a little action?",1,"female",8927,1996,15,"1994-1997"
"182",357100,"Friends","1","2","Ross","I have no idea. No matter what I do, though, I'm still gonna be a father.",0,"male",357,1994,15,"1994-1997"
"183",424610,"Friends","1","22","Rachel","All right, fine. Um, you were not the only one there. (Camera fades to Ross, who's listening very carefully) Joey was there too.",1,"female",4246,1995,22,"1994-1997"
"184",226635,"Seinfeld","6","8","JERRY","Well, what is he, a vampire?",0,"male",22663,1994,5,"1994-1997"
"185",126041,"Friends","3","17","Monica","Why? Do you think hes still mad at us?",1,"female",12604,1997,8,"1994-1997"
"186",303864,"Seinfeld","7","16","ELAINE","I need a clean urine sample from a woman.",1,"female",30386,1996,8,"1994-1997"
"187",365404,"Seinfeld","8","17","JERRY","No, I got into a thing with the son, and now he's laid up too.",0,"male",36540,1997,14,"1994-1997"
"188",109971,"Friends","3","9","Joey","What are you gonna do?",0,"male",10997,1996,4,"1994-1997"
"189",374164,"Seinfeld","8","21","JERRY","I can't sit on this bus anymore. I think I'll go play with that dog.",0,"male",37416,1997,14,"1994-1997"
"190",1538110,"Frasier","4","8","Martin","'Cause they've been saying that to me about you for the last four years!  I just thought that... I don't know... I'd finally given you something.  Something you liked. Something we both liked.  That we had something in common or something.  That's no big deal.I'm going to bed.",0,"male",15381,1996,51,"1994-1997"
"191",419610,"Friends","1","22","Ross","(on phone) Yeah, you want 55-JUMBO. Yeah, that's right. That's right, JUMBO with a U, sir. (pause) No, belive me, you don't want me. Judging by his number, I'd be a huge disappointment. (pause) All rightie, bye bye.",0,"male",4196,1995,37,"1994-1997"
"192",130026,"Frasier","3","22","Roz","The whole thing is just so depressing.  Lately everyone I know is settling down, getting married, having children.  What am I doing wrong?",1,"female",13002,1996,24,"1994-1997"
"193",147611,"Friends","4","2","Phoebe","I think she would like that.",1,"female",14761,1997,5,"1994-1997"
"194",198655,"Seinfeld","5","18","FRANK","Let's forget about it. We're going on a beautiful vacation.",0,"male",19865,1994,9,"1994-1997"
"195",485110,"Friends","2","1","Monica","(to Phoebe) Please, just a little bit off the back.",1,"female",4851,1995,9,"1994-1997"
"196",102127,"Frasier","3","5","Niles","That is... not any one girl.  Not old ""love'em and leave'em"" Joe.  From what I've heard, he's wrecked more homes than he's fixed.  Mimsie Stanshope has him over all the time, and I don't just mean to strip her entryway.",0,"male",10212,1995,42,"1994-1997"
"197",372410,"Friends","1","19","Rachel","Then what's with all the bananas?",1,"female",3724,1995,5,"1994-1997"
