"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"24",168254,"The Office","5","6","Andy","Come on, you think you can get into Cornell?",0,"male",16825,2008,8,"2006-2009"
"25",9579,"The Big Bang Theory","02","22 – The Classified Materials Turbulence","Penny","What the hell is that?",1,"female",8010,2009,5,"2006-2009"
"26",57962,"Parks and recreation","2","07","Leslie Knope","Wait, wait! Wait, wait! This is fun! This is fun! What do I do?",1,"female",5796,2009,13,"2006-2009"
"27",7600,"The Big Bang Theory","02","14 – The Financial Permeability","Penny","Anyway, he had a bunch of outstanding tickets and a bench warrant, so I, you know, I paid his fines.",1,"female",6281,2009,20,"2006-2009"
"28",235854,"The Office","6","6","Andy","That seems a little far-fetched.",0,"male",23585,2009,4,"2006-2009"
"29",211102,"Parks and recreation","1","01","Leslie Knope","Mark and I-- It's complicated.",1,"female",211,2009,4,"2006-2009"
"30",11071,"The Big Bang Theory","03","06 – The Cornhusker Vortex","Howard","I would’ve caught up to her if I hadn’t pulled a hammy.",0,"male",9322,2009,12,"2006-2009"
"31",5972,"The Big Bang Theory","02","07 – The Panty Pinata Polarization","Sheldon","Wait. Excuse me. You forgot my barbecue bacon cheeseburger, barbecue sauce, bacon and cheese on the side.",0,"male",4963,2008,17,"2006-2009"
"32",85094,"The Office","3","10","Pam","I think one of her cats did once. She came in with scratches all over her face.",1,"female",8509,2006,16,"2006-2009"
"33",125084,"The Office","4","3","Michael","Why would he come back? I will tell you, Dwight. He would come back because we offer a wide selection of products and because you're definitely not getting the same sort of customer service that you get with us.",0,"male",12508,2007,38,"2006-2009"
"34",56764,"The Office","2","20","Jim","And that's not the same.",0,"male",5676,2006,4,"2006-2009"
"35",96574,"The Office","3","16","Michael","They say that your wedding day goes by in such a flash that your lucky if you even get a piece of your own cake. I say that's crazy. I say let them eat cake. Margaret Thatcher said that about marriage. Smart broad.",0,"male",9657,2007,42,"2006-2009"
"36",176844,"The Office","5","9","Jim","Could you guys all do me a favor and not talk about this until I tell Pam?",0,"male",17684,2008,16,"2006-2009"
"37",3601,"The Big Bang Theory","01","14 – The Nerdvana Annihilation","Leonard","Sheldon, are you okay?",0,"male",3027,2008,4,"2006-2009"
"38",110114,"How I met your mother","03","16","Ted","Hey, so, today at work...",0,"male",11011,2008,4,"2006-2009"
"39",138664,"The Office","4","11","Phyllis","Bob and I took rock climbing lessons once.",1,"female",13866,2007,7,"2006-2009"
"40",11209,"The Big Bang Theory","03","06 – The Cornhusker Vortex","Penny","There’s some in the fridge.",1,"female",9452,2009,5,"2006-2009"
"41",81815,"How I met your mother","02","21","Lily","Oh, thanks. Hey, how's Marshall doing?",1,"female",8181,2007,5,"2006-2009"
"42",110143,"How I met your mother","03","16","Robin","Oh, hey, Simon. Great show. You guys still rock.",1,"female",11014,2008,8,"2006-2009"
"43",267514,"How I met your mother","01","13","Ted","No, you know what? This is fate. I am never supposed to see this girl again. That was the whole point of the night. I've just been saved from myself. Let's drink many beers.",0,"male",2675,2006,33,"2006-2009"
"44",3943,"The Big Bang Theory","01","16 – The Peanut Reaction","Penny","It’s a non-optional social convention.",1,"female",3297,2008,5,"2006-2009"
"45",208374,"The Office","5","23","Pam","Give it back for what? What're you gonna do with it?",1,"female",20837,2009,10,"2006-2009"
"46",75915,"How I met your mother","02","16","Robin","So, anyway, Ted goes into the bathroom to get the moist... face lotion...",1,"female",7591,2007,12,"2006-2009"
"47",109817,"The Office","3","22","Phyllis","My mom taught me that.",1,"female",10981,2007,4,"2006-2009"
"48",167934,"The Office","5","6","Kevin","Dammit Creed! I've been up since four!",0,"male",16793,2008,6,"2006-2009"
"49",63443,"How I met your mother","02","09","Marshall","What are you talking about? Barney  I know Robin was never really married.",0,"male",6344,2006,13,"2006-2009"
"50",61304,"The Office","2","22","Jim","I think you mean the aid to Afghanistan.",0,"male",6130,2006,7,"2006-2009"
"51",91172,"How I met your mother","03","03","Robin","I'm here, I'm fine, my head is bleeding. Going down again.",1,"female",9117,2007,10,"2006-2009"
"52",97442,"How I met your mother","03","07","Lily","Ow, I should explain. We got in a pretty big fight.",1,"female",9744,2007,10,"2006-2009"
"53",252783,"The Office","6","13","Kevin","Michael it's me, Kevin. Phyllis says I'm too big for her lap.",0,"male",25278,2009,11,"2006-2009"
"54",188383,"The Office","5","13","Dwight","Michael, Michael, no. Michael, give that. Michael, don't do this. No.",0,"male",18838,2009,10,"2006-2009"
"55",149903,"How I met your mother","04","20","Barney","You just gotta find a way to make you absolutely critical.",0,"male",14990,2009,10,"2006-2009"
"56",173873,"How I met your mother","05","09","Marshall","He was trying to earn money to feed his family.",0,"male",17387,2009,9,"2006-2009"
"57",162683,"How I met your mother","05","03","Lily","Oh, here's a good one. ""Top Five Things Never to Do Around Robin.""",1,"female",16268,2009,12,"2006-2009"
"58",153453,"How I met your mother","04","22","Robin","You really want to know? This is Schlegel's Bagels.",1,"female",15345,2009,8,"2006-2009"
"59",90253,"How I met your mother","03","03","Robin","Lily, I have pounded three cappuccinos waiting for you. Pretty soon I won't have to shave, the hair is going to vibrate off my legs.",1,"female",9025,2007,24,"2006-2009"
"60",276912,"Parks and recreation","2","01","Leslie Knope","Tux, do you take Flipper, to be your lawfully wedded wife?",1,"female",2769,2009,10,"2006-2009"
"61",82817,"The Office","3","9","Michael","Ah. Good good. Good. Just a second. Everybody? May I have your attention please? I realize that a lot of you have already heard that Martin here has had some trouble with the law, but I just want to declare publicly that I... trust... him, completely, and that anybody who doesn't is an ignorant, dumb... person. Okay? As a matter of fact, you show me a white man you trust and I will show you a black man that I trust even more. Pam. Tell me a white person you trust.",0,"male",8281,2006,90,"2006-2009"
"62",406515,"The Office","2","12","Pam","Dwight, you have your hand up.",1,"female",4065,2006,5,"2006-2009"
"63",3898,"The Big Bang Theory","01","16 – The Peanut Reaction","Penny","Okay, can you just let me in.",1,"female",3253,2008,7,"2006-2009"
"64",61622,"Parks and recreation","2","08","Ron Swanson","Calm down, I haven't signed it yet.",0,"male",6162,2009,6,"2006-2009"
"65",165623,"How I met your mother","05","05","Robin","Well, there's only one possible way to avoid getting deported. My lawyer said I could become an American citizen.",1,"female",16562,2009,18,"2006-2009"
"66",204763,"The Office","5","21","Kevin","But you didn't want to start with us?",0,"male",20476,2009,7,"2006-2009"
"67",254293,"The Office","6","13","Jim","Wait wait wait, who said that?",0,"male",25429,2009,5,"2006-2009"
"68",4229,"The Big Bang Theory","01","17 – The Tangerine Factor","Penny","…thing and honest but, it’s no big deal…",1,"female",3536,2008,8,"2006-2009"
"69",2234,"The Big Bang Theory","01","09 – The Cooper-Hofstadter Polarization","Leonard","Yeah. Everything since the eighth grade.",0,"male",1891,2008,6,"2006-2009"
"70",1305,"The Big Bang Theory","01","05 – The Hamburger Postulate","Penny","Oh, oh that’s too bad. Well hey, don’t worry, I’m sure there is someone out there who is just right for you. (Walks away smiling).",1,"female",1126,2007,25,"2006-2009"
"71",270514,"How I met your mother","01","13","Barney","And here's the most amazing part. Because I told her I converted all my money to India dollars, she gave me fifty bucks to take a cab to the airport. That's right, I just got paid for sex.",0,"male",2705,2006,37,"2006-2009"
"72",78294,"The Office","3","8","Dwight","What was your mile time?",0,"male",7829,2006,4,"2006-2009"
"73",242763,"The Office","6","9","Erin","Oh, wait. Um-- Swartz Lumber is on the phone for you Pam and they say it's urgent.",1,"female",24276,2009,16,"2006-2009"
"74",487413,"How I met your mother","02","02","Lily","And then I discovered this area, North beach. Best beach ever! Oh, I've been blabbering on about my summer. How are you guys doing? And hey, how is Marshall?",1,"female",4874,2006,28,"2006-2009"
"75",8374,"The Big Bang Theory","02","17 – The Terminator Decoupling","Penny","What up, Moon Pie?",1,"female",6960,2009,4,"2006-2009"
"76",124634,"The Office","4","3","Jim","That whole lifestyle, his whole vibe, you find that appealing?",0,"male",12463,2007,9,"2006-2009"
"77",343314,"How I met your mother","01","17","Ted","So I'm standing there, my mouth full of this delicious relationship-winning cupcake... And... I said something dumb.",0,"male",3433,2006,16,"2006-2009"
"78",311114,"How I met your mother","01","15","Lily","Hey, Mrs. Eriksen, it's Lily. Thank you so much for the delicious cookies. Mayonnaise. Really? Never would have guessed. Well, I will definitely give Marshall a kiss for you. Okay. Take care.",1,"female",3111,2006,31,"2006-2009"
"79",99744,"The Office","3","18","Michael","No, no, no, means please don't. Please.",0,"male",9974,2007,6,"2006-2009"
"80",501710,"Parks and recreation","2","06","Ann Perkins","There's something I wish I could kaboom.",1,"female",5017,2009,6,"2006-2009"
"81",192774,"The Office","5","16","Michael","Okay. Wow. Oh man! My head just exploded. Whoo! Thank God, for everybody right? Whoo kay. Wow, you're huge! That's incredible! I... God sorry, sorry my head is... I'm just, I'm trying to figure out the last time that you and Jim had s*x, and...",0,"male",19277,2009,44,"2006-2009"
"82",109834,"The Office","3","22","Pam","No one said it has no calories.",1,"female",10983,2007,6,"2006-2009"
"83",341614,"How I met your mother","01","17","Marshall","Whoa. That is a butt-load of motivational posters.",0,"male",3416,2006,7,"2006-2009"
"84",252883,"The Office","6","13","Kevin","Can you give me some choices? Cause I really don't want to mess up on this list.",0,"male",25288,2009,16,"2006-2009"
"85",137984,"The Office","4","10","Dwight","I have to do something to his eyes.",0,"male",13798,2007,7,"2006-2009"
"86",2649,"The Big Bang Theory","01","11 – The Pancake Batter Anomaly","Leonard","You had time to make a label for everything in this apartment, including the label maker, but you didn’t have ten seconds to make one that said urine cup?",0,"male",2249,2008,29,"2006-2009"
"87",77374,"The Office","3","7","Pam","He's not here. I don't know where he is.",1,"female",7737,2006,8,"2006-2009"
"88",356102,"Parks and recreation","1","01","Leslie Knope","Someone on the phone about the park.",1,"female",356,2009,6,"2006-2009"
"89",59404,"The Office","2","21","Pam","Wait, what did it say?",1,"female",5940,2006,4,"2006-2009"
"90",12139,"The Big Bang Theory","03","10 – The Gorilla Experiment","Sheldon","It’s not. That’s why Leonard does it.",0,"male",10286,2009,7,"2006-2009"
"91",6732,"The Big Bang Theory","02","10 – The Vartabedian Conundrum","Penny","Hey. Oh, I put your clothes in the dryer.",1,"female",5564,2008,9,"2006-2009"
"92",72192,"Parks and recreation","2","10","Leslie Knope","Whoa! Where are you going?",1,"female",7219,2009,4,"2006-2009"
"93",296313,"How I met your mother","01","14","Marshall","I feel the same. And yet, strangely different.",0,"male",2963,2006,7,"2006-2009"
"94",91864,"The Office","3","14","Michael","But, there is some good news. Oscar is back. Addition by addition. So we are going to have a big party today to welcome him back and hopefully that will lift everybody's spirits.",0,"male",9186,2007,32,"2006-2009"
"95",171105,"How I met your mother","05","07","Ted","A van is more expensive.",0,"male",17110,2009,4,"2006-2009"
"96",84393,"How I met your mother","02","22","Robin","Where do you see yourself?",1,"female",8439,2007,4,"2006-2009"
"97",11812,"The Big Bang Theory","03","09 – The Vengeance Formulation","Sheldon","Of course. First, consider an ordinary magnet which has, (the pitch of his voice begins to rise) as even the most uneducated in your audience must know, two poles, (pitch rises further) a north and south pole. If you cut that in half, you have two smaller magnets, each with its own north and south pole.",0,"male",10000,2009,56,"2006-2009"
"98",57615,"How I met your mother","02","07","Lily","Oh, right, is that the...?",1,"female",5761,2006,4,"2006-2009"
"99",65972,"Parks and recreation","2","09","April Ludgate","No offense, but it's a giant picture of a park.",1,"female",6597,2009,9,"2006-2009"
"100",248994,"The Office","6","11","Phyllis","Oh, it's ok. Michael doesn't really care about these things.",1,"female",24899,2009,9,"2006-2009"
"101",158504,"The Office","5","1","Andy","OK. How do you feel about Maine?  I'm on it. I'll see you later, love.",0,"male",15850,2008,15,"2006-2009"
"102",67862,"Parks and recreation","2","09","Leslie Knope","So, this is what we're going to submit.",1,"female",6786,2009,7,"2006-2009"
"103",108617,"The Office","3","22","Michael","Dwight, are those your pants? That's a Polaroid.",0,"male",10861,2007,7,"2006-2009"
"104",519312,"How I met your mother","02","04","Lily","What the hell comes before ""Q""?",1,"female",5193,2006,5,"2006-2009"
"105",90963,"How I met your mother","03","03","Barney","That's your excuse to unleash pretext for physical contact number one.",0,"male",9096,2007,10,"2006-2009"
"106",61653,"How I met your mother","02","09","Ted","Guys, guys, guys, Robin doesn't like malls. If she doesn't want to tell us why, she doesn't have to. I think we should all just respect her privacy.",0,"male",6165,2006,27,"2006-2009"
"107",238203,"The Office","6","7","Pam","Yes! Thank you, welcome to my personal hell!",1,"female",23820,2009,7,"2006-2009"
"108",138,"The Big Bang Theory","01","01","Leonard","I said I’m sorry.",0,"male",130,2007,4,"2006-2009"
"109",131115,"The Office","4","7","Pam","Hello, I'm looking for a room.",1,"female",13111,2007,5,"2006-2009"
"110",205274,"The Office","5","22","Kevin","This is Kevin. Please hold and I will transfer you.",0,"male",20527,2009,9,"2006-2009"
"111",495912,"Parks and recreation","2","06","Leslie Knope","Also something called ""Bucket of Cake.""",1,"female",4959,2009,5,"2006-2009"
"112",190944,"The Office","5","14","Michael","Ok everybody, I've figured it out. The reason that you are all so stressed around me is that you are too intimidated to tell me what you really think.  You are keeping these feelings inside, and that is what's causing stress. So, what is the solution? Solution is honesty, laughter, and comedy. In short...",0,"male",19094,2009,54,"2006-2009"
"113",9516,"The Big Bang Theory","02","22 – The Classified Materials Turbulence","Penny","Oh, no, thanks. I have coffee.",1,"female",7950,2009,6,"2006-2009"
"114",314912,"Parks and recreation","2","01","Leslie Knope","But don't not do it because of me, because I'm really fine with it.",1,"female",3149,2009,13,"2006-2009"
"115",112033,"How I met your mother","03","17","Ted","Well, I'm... it's a little weird, but, um... No, I'm not mad.",0,"male",11203,2008,11,"2006-2009"
"116",221604,"The Office","6","1","Phyllis","They're not getting married. It's just talk.",1,"female",22160,2009,6,"2006-2009"
"117",76602,"Parks and recreation","2","11","Tom Haverford","There is a girl here that also works at Quiznos.",0,"male",7660,2009,9,"2006-2009"
"118",80083,"The Office","3","8","Toby","Um... You might want these orientation materials.",0,"male",8008,2006,6,"2006-2009"
"119",207734,"The Office","5","23","Dwight","Yes, I am taking Andy hunting after work. Not long ago we were sexual competitors. I used to hate him, hate him, hate him, hate him. I studied him, to figure out why I hated him so much. But that blossomed into a very real friendship, as these things often do.",0,"male",20773,2009,50,"2006-2009"
"120",237124,"The Office","6","7","Michael","Can you change my dinner reservations from four people to two?",0,"male",23712,2009,10,"2006-2009"
"121",79763,"How I met your mother","02","20","Lily","It would make our wedding night more special.",1,"female",7976,2007,7,"2006-2009"
"122",73921,"Parks and recreation","2","11","Leslie Knope","So, Tom, how's everything in your life, generally?",1,"female",7392,2009,7,"2006-2009"
"123",312214,"How I met your mother","01","15","Barney","How can... With your dad? I mean, I know judge not lest ye be judged, but gross!",0,"male",3122,2006,16,"2006-2009"
"124",163983,"The Office","5","4","Phyllis","Look at it as if you're paying for the cake, not the baby. Sheet cake.",1,"female",16398,2008,14,"2006-2009"
"125",207653,"The Office","5","23","Pam","What should we do now?",1,"female",20765,2009,4,"2006-2009"
"126",104642,"How I met your mother","03","14","Lily","Why do you guys put yourselves through this? You lose every year.",1,"female",10464,2008,11,"2006-2009"
"127",12381,"The Big Bang Theory","03","11 – The Maternal Congruence","Beverley","Why didn’t you tell me you were tapping my homegirl? Did I say that right?",1,"female",10514,2009,15,"2006-2009"
"128",508113,"How I met your mother","02","03","Robin","But this is the first time she's meeting me.",1,"female",5081,2006,8,"2006-2009"
"129",157073,"How I met your mother","04","24","Lily","I'm sorry. Go ahead and jump.",1,"female",15707,2009,5,"2006-2009"
"130",11609,"The Big Bang Theory","03","08 – The Adhesive Duck Deficiency","Howard","Stars are pretty, aren’t they?",0,"male",9822,2009,5,"2006-2009"
"131",135873,"The Office","4","9","Michael","Did you, or did you not get Sue Grafton?",0,"male",13587,2007,8,"2006-2009"
"132",492014,"How I met your mother","02","02","Marshall","But you have to promise me you're not gonna steal my new twin and leave me with your old, used-up twin.",0,"male",4920,2006,20,"2006-2009"
"133",228312,"Parks and recreation","1","05","Leslie Knope","I mean, I think Ann and I are really good people, and someday others will see that and we'll get our due.",1,"female",2283,2009,21,"2006-2009"
"134",70712,"Parks and recreation","1","02","Leslie Knope","That I one day visit with my White House staff on my birthday.",1,"female",707,2009,12,"2006-2009"
"135",12219,"The Big Bang Theory","03","11 – The Maternal Congruence","Penny","What? Your… your mother’s coming? When?",1,"female",10360,2009,6,"2006-2009"
"136",91915,"How I met your mother","03","04","Barney","OK. One, we agreed not to ever say 'bra' anymore. It was a good week, we had a lot of fun, but it's over. Two, you've been with Lily for eleven years. You're idea of good game is slapping on a Dr. Seuss hat and flashing two tickets to a Spin Doctors concert.",0,"male",9191,2007,52,"2006-2009"
"137",131994,"The Office","4","7","Jim","Wait, you're going up there?",0,"male",13199,2007,4,"2006-2009"
"138",8994,"The Big Bang Theory","02","20 – The Hofstadter Isotope","Sheldon","So, Leonard, how are you enjoying Anything Can Happen Thursday?",0,"male",7477,2009,10,"2006-2009"
"139",132633,"How I met your mother","04","10","Marshall","I know why they are given all the attention. In fact, it's me, the real hero.",0,"male",13263,2008,15,"2006-2009"
"140",467215,"The Office","2","15","Pam","Today's a 'women in the workplace' thing. Jan's coming in from Corporate to talk to all the women about... um... I don't really know what. But Michael's not allowed in. She said that about five times.",1,"female",4672,2006,35,"2006-2009"
"141",182834,"The Office","5","11","Michael","Who is going to tell us the latest dirty joke? Who is going to tell us what you watched on television last night?",0,"male",18283,2008,22,"2006-2009"
"142",446812,"Parks and recreation","2","04","Tom Haverford","I'm gonna dig up so much dirt on this guy, there's gonna be worms all over the place.",0,"male",4468,2009,17,"2006-2009"
"143",174524,"The Office","5","8","Pam","I was, and then they switched to Acrobat just as I was learning Quark. I hate computers.",1,"female",17452,2008,16,"2006-2009"
"144",126152,"How I met your mother","04","06","Ted","You kept it for quite some time, eh?",0,"male",12615,2008,7,"2006-2009"
"145",100873,"How I met your mother","03","11","Lily","Come on people, get excited for us! We've got a great thing going here.",1,"female",10087,2007,13,"2006-2009"
"146",3861,"The Big Bang Theory","01","16 – The Peanut Reaction","Raj","Keebler Elf? I’ve got your Keebler Elf right here. (Strains to push Sheldon’s arm down. Tries using both hands, still with no effect.) Okay, it’s a stalemate.",0,"male",3219,2008,27,"2006-2009"
"147",88292,"How I met your mother","03","02","Barney","Everything's so bright, even at night. No wonder the city never sleeps. (Barney and Colleen laughing)",0,"male",8829,2007,15,"2006-2009"
"148",144464,"The Office","4","13","Michael","You said that I could not invite Dwight because he was not part of a couple, and because we didn't have enough wine glasses. Dwight brought glasses and a person.",0,"male",14446,2008,29,"2006-2009"
"149",523810,"Parks and recreation","2","06","Leslie Knope","I can't say the word ""situation""?",1,"female",5238,2009,5,"2006-2009"
"150",4271,"The Big Bang Theory","01","17 – The Tangerine Factor","Sheldon","Draft. You see people hear the word year and they think duration. Foot pound has the same problem, that’s a unit of work, not of weight.",0,"male",3575,2008,26,"2006-2009"
"151",124084,"The Office","4","3","Pam","I now find you repulsive.",1,"female",12408,2007,4,"2006-2009"
"152",468812,"Parks and recreation","2","05","Leslie Knope","Now, I know you gentlemen had a long flight, but I have prepared a welcome party in your honor.",1,"female",4688,2009,18,"2006-2009"
"153",177953,"How I met your mother","05","11","Lily","When he got up, the forms were more revealing, you should go out with him.",1,"female",17795,2009,14,"2006-2009"
"154",396512,"Parks and recreation","2","03","Mark Brendanawicz","Maybe you should try to relax.",0,"male",3965,2009,5,"2006-2009"
"155",62663,"How I met your mother","02","09","Ted","You have a husband? Robin  I was young and stupid and we got married at a mall and we broke up at a mall and I haven't been to a mall since.",0,"male",6266,2006,32,"2006-2009"
"156",227744,"The Office","6","3","Michael","Yes! You went over my head to Wallace!",0,"male",22774,2009,7,"2006-2009"
"157",237924,"The Office","6","7","Pam","I have a way to make Scranton a better place, you could leave it.",1,"female",23792,2009,13,"2006-2009"
"158",96073,"How I met your mother","03","07","Robin","Ted said it was okay.",1,"female",9607,2007,4,"2006-2009"
"159",532911,"Parks and recreation","2","06","Leslie Knope","What did you mean when you said this was your only option?",1,"female",5329,2009,11,"2006-2009"
"160",138217,"The Office","4","10","Jim","No, I'm not doing that!",0,"male",13821,2007,4,"2006-2009"
"161",84943,"How I met your mother","02","22","Marshall","Okay, Lily. I'm really hungry, so let's just, uh, aim for my mouth, okay? Besides, the smearing the cake thing's a clich�e, remember?",0,"male",8494,2007,22,"2006-2009"
"162",10868,"The Big Bang Theory","03","05 – The Creepy Candy Coating Corollary","Penny","And you thought a good time to bring this up be right after sex.",1,"female",9149,2009,14,"2006-2009"
"163",60713,"Parks and recreation","2","08","Ron Swanson","I like pretty, dark haired women and breakfast food.",0,"male",6071,2009,8,"2006-2009"
"164",519011,"Parks and recreation","2","06","Ron Swanson","I would prefer that she ask me for my permission so I can say no.",0,"male",5190,2009,14,"2006-2009"
"165",74415,"How I met your mother","02","15","Ted","What, what are you talking about?",0,"male",7441,2007,5,"2006-2009"
"166",77252,"Parks and recreation","2","11","Leslie Knope","Is it because you have a strong, positive female figure watching you?",1,"female",7725,2009,11,"2006-2009"
"167",110453,"How I met your mother","03","16","Robin","Yeah, you're right. I was lame.",1,"female",11045,2008,5,"2006-2009"
"168",10641,"The Big Bang Theory","03","04 – The Pirate Solution","Raj","Okay, uh, please don’t take this the wrong way, but I’d rather swim buck-naked across the Ganges with a paper cut on my nipple and die a slow, agonizing death from a viral infection than work with you.",0,"male",8933,2009,38,"2006-2009"
"169",165793,"How I met your mother","05","05","Lily","All right, let's hit the road.",1,"female",16579,2009,5,"2006-2009"
"170",11689,"The Big Bang Theory","03","08 – The Adhesive Duck Deficiency","Raj","Oh, I’m so hungry!",0,"male",9896,2009,4,"2006-2009"
"171",62762,"Parks and recreation","2","08","Ron Swanson","You see the kind of women that I choose, right? Look, just wait for me downstairs.",0,"male",6276,2009,15,"2006-2009"
"172",94884,"The Office","3","15","Michael","Well, Ben Franklin, you're really kind of a sleezebag.",0,"male",9488,2007,8,"2006-2009"
"173",534413,"How I met your mother","02","05","Lily","Hey, let's break out the fruit basket. Hey, who ate all the...? (Mouse squeaking) Aaaaaah!",1,"female",5344,2006,14,"2006-2009"
"174",175743,"How I met your mother","05","10","Robin","Relax, everything is under control.",1,"female",17574,2009,4,"2006-2009"
"175",76692,"Parks and recreation","2","11","Leslie Knope","It is rough in here.",1,"female",7669,2009,4,"2006-2009"
"176",414514,"How I met your mother","01","20","Lily","Yeah. But not about Marshall. About me. I just keep thinking about the girl I was ten years ago and wondering what happened to her.",1,"female",4145,2006,24,"2006-2009"
"177",8947,"The Big Bang Theory","02","20 – The Hofstadter Isotope","Howard","Tell me about it. Look, a new Batman belt buckle.",0,"male",7431,2009,10,"2006-2009"
"178",392714,"How I met your mother","01","19","Ted","So, did you and Barney ever...?",0,"male",3927,2006,5,"2006-2009"
"179",136744,"The Office","4","10","Michael","Yes they did, oh yes they did, and we are going to murder it. You, me, Dwight are going to jump into my PT Cruiser, and we're going to crush this sale. We're going to prove, what the hell is that music?",0,"male",13674,2007,41,"2006-2009"
"180",181574,"The Office","5","10","Kevin","Hey Michael, what's 394 times 5,912?",0,"male",18157,2008,5,"2006-2009"
"181",141293,"How I met your mother","04","15","Lily","It's crazy. Did you actually cast your own son?",1,"female",14129,2009,8,"2006-2009"
"182",159153,"How I met your mother","05","01","Marshall","(whipping with the whip) Not good enough!",0,"male",15915,2009,6,"2006-2009"
"183",4419,"The Big Bang Theory","02","01 – The Bad Fish Paradigm","Penny","Oh Sheldon, please, look, I’m asking you as a friend.",1,"female",3709,2008,10,"2006-2009"
"184",163315,"How I met your mother","05","03","Robin","You know, in a way, I was right. You cheated. You can't get some crib sheet on dating me. That's not how it works. If we didn't figure out how to be with each other in a real, honest way, I don't see the point of even trying.",1,"female",16331,2009,47,"2006-2009"
"185",102624,"The Office","3","19","Toby","How would we get home?",0,"male",10262,2007,4,"2006-2009"
"186",103783,"How I met your mother","03","13","Ted","I am gonna k*ll Marshall.",0,"male",10378,2008,4,"2006-2009"
"187",70033,"How I met your mother","02","12","Lily","Speaking of first times, we never got to hear your virginity story.",1,"female",7003,2007,11,"2006-2009"
"188",180244,"The Office","5","10","Michael","Um, no, not... no. No, I got it at TJ Maxx, four dollars.",0,"male",18024,2008,12,"2006-2009"
"189",70863,"The Office","3","4","Andy","Did you check the vending machine?",0,"male",7086,2006,5,"2006-2009"
"190",9018,"The Big Bang Theory","02","20 – The Hofstadter Isotope","Penny","Uh, Stuart has a piece in an art show that’s opening tonight.",1,"female",7498,2009,12,"2006-2009"
